GeneID	IWP	HED	HER	CD184
SNORA21	NA	NA	NA	NA
SNORA22	-0.414820346	-0.145749925	-0.461899553	-0.438299701
SNORA23	-0.00370162	-0.206205936	0.058991339	-0.15446793
SNORA24	NA	-1.031309783	NA	-1.345136972
SNORA25	-0.101689225	0.17740207	0.124442004	0.195685366
SNORA26	-0.223333982	-0.327561768	-0.179359049	-0.313983245
SNORA27	-0.578411727	-0.601807022	-0.546024265	-0.822733396
SNORA28	0.680217512	0.989218627	0.733193536	0.951792403
SNORA29	NA	NA	NA	NA
SNORA2A	-0.602072112	-0.804646094	-0.838616624	-0.040065343
SNORA2B	-0.063521162	0.104629197	-0.088747028	-0.883067032
SNORA3	-0.30194661	-0.385362436	-0.344839161	-0.722505912
SNORA30	-0.753170806	-1.26202329	-0.704690698	-0.263122705
SNORA31	-0.586883488	-0.439172591	-0.425137216	-0.496603964
SNORA32	NA	-1.520187966	NA	NA
SNORA33	0.368291059	0.483214671	0.471577629	0.193599979
SNORA34	-0.127831613	0.164988511	-0.153398651	-0.777274278
SNORA35	NA	NA	NA	-1.030777199
SNORA36	-0.667772594	-0.882721419	-0.839205338	NA
SNORA36A	NA	-0.589995586	NA	NA
SNORA36B	NA	-0.791583621	NA	-0.863617761
SNORA36C	-0.581877933	-0.539271055	-0.527826791	-0.557906973
SNORA37	-0.921100316	-0.881041361	NA	-0.856936176
SNORA38	NA	NA	NA	NA
SNORA38B	NA	NA	-0.857212847	NA
SNORA4	-0.749512456	-1.219000347	-0.954942899	-0.775713153
SNORA40	-0.891417442	-0.610715343	-0.723845647	-0.563179418
SNORA41	NA	-1.185424999	NA	NA
SNORA42	-0.485652233	-0.479993565	-0.45695725	-0.175994891
SNORA43	NA	-1.664213413	NA	-1.624285483
SNORA44	NA	NA	NA	-0.809704967
SNORA45A	NA	NA	NA	NA
SNORA45B	-0.078542118	-0.248760577	-0.065015876	-0.863617761
SNORA46	-0.055663489	-0.259224105	-0.096650599	-0.054138396
SNORA47	0.060277477	-0.271368367	-0.402699383	-0.05196451
SNORA48	-0.401562823	-0.565376814	-0.471343173	-0.446901285
SNORA49	NA	NA	-0.847846693	-0.774092619
SNORA5	-0.927781902	-0.887722946	NA	-0.757825006
SNORA50	NA	NA	NA	NA
SNORA51	-0.381183769	-1.225342305	-0.521077406	-0.53534707
SNORA52	NA	NA	NA	NA
SNORA53	0.426168254	0.582540431	0.331677304	0.536884986
SNORA54	NA	NA	NA	NA
SNORA55	-0.226381696	-0.562853045	-0.073838273	-0.148323212
SNORA56	NA	NA	NA	NA
SNORA57	-0.407244917	-0.27470269	-0.391390308	-0.335772559
SNORA58	0.363037921	0.059643997	0.157562893	0.075241578
SNORA59A	-0.236181902	-0.331392222	-0.425350898	-0.403140072
SNORA59B	-1.146403337	-1.545256446	-0.863614944	-0.978083718
SNORA5A	0.430294965	0.186470349	-0.150038629	0.206200745
SNORA5B	NA	NA	NA	NA
SNORA5C	0.200972672	-0.907172218	-0.154617493	0.137727678
SNORA6	NA	NA	NA	NA
SNORA60	-0.106424664	-0.897556449	-0.2504217	-0.380507264
SNORA61	NA	NA	NA	NA
SNORA62	-0.976088172	-0.545778394	-0.271671227	-0.602234813
SNORA63	-0.805338592	-0.968343688	-0.727097564	-0.807550675
SNORA64	-0.586140233	-0.699701114	-0.814191375	-0.719330178
SNORA65	0.098582612	-0.041956361	-0.221664631	0.295833601
SNORA66	1.256379417	1.34024279	1.493857687	1.046811687
SNORA67	-0.218883654	-0.102193408	-0.12704551	-0.121792628
SNORA68	-0.688255117	-0.79169606	-1.306967918	-0.653436467
SNORA69	0.510217424	0.606606591	0.636394017	0.383734456
SNORA7	0.584086856	0.572015795	0.734635436	0.850365011
SNORA70	-0.429027841	-0.448735692	-0.4889471	-0.34822662
SNORA70B	0.257014347	0.507816416	0.718425219	0.805774108
SNORA70C	NA	NA	-0.838616624	NA
SNORA70D	-0.940844374	-0.829872196	NA	-0.575650238
SNORA70E	-0.548275781	NA	-0.556239343	-0.519540447
SNORA70F	-0.40729846	-0.166373313	-0.252097567	-0.383736235
SNORA70G	1.074095757	1.229054921	1.223104062	1.353379482
SNORA71	NA	NA	NA	NA
SNORA71A	-0.040786679	0.007033581	-0.071638928	-0.323019919
SNORA71B	0.602440645	0.766260777	0.801359354	0.313916025
SNORA71C	-0.287378805	-0.52561323	-0.073812123	-0.148116771
SNORA71D	0.172958068	-0.244771926	-0.540382587	-0.516311477
SNORA71E	NA	NA	NA	NA
SNORA72	-0.154647106	-0.504908024	-0.104149335	-0.287263639
SNORA73	0.137304331	0.285389545	0.25203469	0.040678615
SNORA73A	NA	NA	NA	NA
SNORA73B	1.168968158	0.763939314	0.76536622	0.415532085
SNORA74	-0.836425886	-0.860626141	-0.738900713	-0.583149836
SNORA74A	-0.462125031	-0.970977515	-0.542229316	-0.937218901
SNORA74B	-0.49236567	-1.002734485	-0.716473846	-0.24172009
SNORA75	-0.22024822	-0.57336481	-0.694908874	-0.386439949
SNORA76	0.098674156	-0.240382736	-0.222505673	0.138255244
SNORA76A	-0.46692826	-0.015061599	0.053567267	0.004512023
SNORA76C	NA	NA	NA	NA
SNORA77	0.016614484	0.022907096	0.196202273	0.428996093
SNORA78	NA	NA	NA	NA
SNORA79	-0.475092058	-0.183168066	-0.484802951	-0.48040446
SNORA7A	NA	NA	NA	NA
SNORA7B	-0.137631889	-0.913466451	-0.568920374	-0.068118371
SNORA8	-1.093205991	NA	-0.95412286	NA
SNORA80A	-0.46692826	-0.378331511	-0.156472739	-0.578855378
SNORA80B	0.095799773	-0.401922673	-0.847846693	-0.364564039
SNORA80E	0.488560907	0.396388996	0.370871748	0.459136953
SNORA81	0.118536854	-0.406857411	-0.462456932	-0.476654023
SNORA84	0.364969709	0.624012488	0.676694726	0.449482659
SNORA9	-0.148931424	-0.275020188	-0.182480749	-0.411364004
SNORD10	NA	NA	NA	NA
SNORD100	0.996664697	1.091178411	1.216086654	0.954247543
SNORD101	0.388234823	0.435788602	0.258439645	0.548697982
SNORD102	NA	NA	NA	NA
SNORD104	1.296893936	0.627004499	0.512427451	0.833809059
SNORD105	0.025920846	-0.174211529	-0.172926235	-0.182821392
SNORD105B	NA	NA	NA	NA
SNORD107	NA	NA	NA	NA
SNORD108	NA	NA	NA	NA
SNORD109A	NA	NA	NA	NA
SNORD109B	NA	NA	NA	NA
SNORD11	0.706552828	0.726698815	0.960030104	0.828632287
SNORD110	NA	NA	NA	NA
SNORD111	-0.716576507	0.07934853	-0.208349019	-0.193796538
SNORD111B	NA	NA	NA	-0.649436452
SNORD112	-0.853872884	-0.512783933	-1.084333825	-0.733598952
SNORD113	NA	NA	-1.374800836	NA
SNORD113-1	NA	NA	NA	NA
SNORD113-2	-0.595377905	NA	NA	NA
SNORD113-3	NA	-0.627784147	-0.565615352	NA
SNORD113-4	NA	NA	NA	NA
SNORD113-5	NA	NA	NA	NA
SNORD113-6	NA	NA	NA	NA
SNORD113-7	NA	NA	NA	NA
SNORD113-8	NA	NA	NA	NA
SNORD113-9	NA	NA	NA	NA
SNORD114-1	NA	NA	NA	NA
SNORD114-10	NA	NA	NA	NA
SNORD114-11	NA	NA	NA	NA
SNORD114-12	NA	NA	NA	NA
SNORD114-13	NA	NA	NA	NA
SNORD114-14	NA	NA	NA	NA
SNORD114-15	NA	NA	NA	NA
SNORD114-16	NA	NA	NA	NA
SNORD114-17	NA	NA	NA	NA
SNORD114-18	NA	NA	NA	NA
SNORD114-19	NA	NA	NA	NA
SNORD114-2	NA	NA	NA	NA
SNORD114-20	NA	NA	-0.571640281	NA
SNORD114-21	NA	NA	NA	NA
SNORD114-22	NA	NA	NA	NA
SNORD114-23	NA	NA	NA	NA
SNORD114-24	NA	NA	NA	NA
SNORD114-25	NA	-0.556870924	NA	NA
SNORD114-26	NA	NA	NA	NA
SNORD114-27	NA	NA	NA	NA
SNORD114-28	-0.284706509	NA	NA	NA
SNORD114-29	-0.564070048	NA	NA	NA
SNORD114-3	-0.594033272	NA	NA	NA
SNORD114-30	NA	NA	NA	NA
SNORD114-31	NA	NA	NA	NA
SNORD114-4	NA	NA	NA	NA
SNORD114-5	NA	NA	NA	NA
SNORD114-6	NA	NA	NA	-0.302648966
SNORD114-7	NA	NA	-0.626432277	NA
SNORD114-9	NA	NA	NA	NA
SNORD115	0.059764381	0.028406976	-0.25365067	-0.068857801
SNORD115-1	NA	NA	NA	NA
SNORD115-10	NA	NA	NA	NA
SNORD115-11	NA	NA	NA	NA
SNORD115-12	NA	NA	NA	NA
SNORD115-13	NA	NA	NA	NA
SNORD115-14	NA	NA	NA	NA
SNORD115-15	NA	NA	NA	NA
SNORD115-16	NA	NA	NA	NA
SNORD115-17	NA	NA	NA	NA
SNORD115-18	NA	NA	NA	NA
SNORD115-19	NA	NA	NA	NA
SNORD115-2	NA	NA	NA	NA
SNORD115-20	NA	NA	NA	NA
SNORD115-21	NA	NA	NA	NA
SNORD115-22	NA	-0.684265503	NA	NA
SNORD115-23	NA	NA	NA	NA
SNORD115-24	NA	NA	NA	NA
SNORD115-25	NA	NA	NA	NA
SNORD115-26	NA	NA	NA	NA
SNORD115-27	NA	NA	NA	NA
SNORD115-28	NA	NA	NA	NA
SNORD115-29	NA	NA	NA	NA
SNORD115-3	NA	NA	NA	NA
SNORD115-30	NA	NA	NA	NA
SNORD115-31	NA	NA	NA	NA
SNORD115-32	NA	NA	NA	NA
SNORD115-33	NA	NA	NA	NA
SNORD115-34	NA	NA	NA	NA
SNORD115-35	NA	NA	-0.622096708	NA
SNORD115-36	NA	NA	NA	NA
SNORD115-37	NA	NA	NA	NA
SNORD115-38	NA	NA	NA	NA
SNORD115-39	NA	NA	NA	NA
SNORD115-4	-0.724324458	NA	NA	NA
SNORD115-40	NA	NA	NA	NA
SNORD115-41	NA	NA	NA	NA
SNORD115-42	NA	NA	NA	NA
SNORD115-43	NA	NA	-0.622096708	NA
SNORD115-44	NA	NA	NA	NA
SNORD115-45	-0.192246644	-0.005963455	NA	NA
SNORD115-46	NA	NA	NA	NA
SNORD115-47	NA	-0.704950102	NA	NA
SNORD115-48	NA	-0.555125917	-0.589096448	-0.611337313
SNORD115-5	NA	NA	NA	NA
SNORD115-6	NA	NA	NA	NA
SNORD115-7	NA	NA	NA	NA
SNORD115-8	NA	NA	NA	NA
SNORD115-9	NA	NA	NA	NA
SNORD116	-0.727822739	-0.664748351	-0.544831327	-0.802138809
SNORD116-1	0.217913509	-0.44714526	-0.717665157	NA
SNORD116-10	NA	NA	NA	NA
SNORD116-11	-0.774298433	-0.663326255	NA	NA
SNORD116-12	-0.39116184	-0.663326255	0.167002428	-0.194812958
SNORD116-13	0.491232736	0.329981087	0.083135658	0.466333617
SNORD116-14	-0.240752519	-0.257118223	-0.703729379	NA
SNORD116-15	-0.682759836	-0.734239478	NA	-0.710134293
SNORD116-16	-0.240752519	NA	NA	-0.604341538
SNORD116-17	-0.682759836	NA	-0.678095612	NA
SNORD116-18	1.278579017	0.783842797	0.973660753	1.22021052
SNORD116-19	0.612785405	-0.222652373	0.493721988	-0.026412954
SNORD116-2	-0.232196436	-0.005284285	-0.391001394	-0.40721733
SNORD116-20	NA	NA	NA	NA
SNORD116-21	NA	NA	NA	NA
SNORD116-22	NA	NA	NA	NA
SNORD116-23	0.326479786	-0.362296259	-0.402699383	0.004658456
SNORD116-24	0.805869805	0.312436595	0.434817105	0.775797051
SNORD116-25	0.191780474	-0.222652373	0.006931166	-0.185084311
SNORD116-26	1.282634816	1.125580336	1.255791619	1.107895357
SNORD116-27	-0.026280568	-0.349500076	-0.074521534	-0.155189307
SNORD116-28	NA	NA	NA	NA
SNORD116-29	-0.380382094	-0.593390418	-0.173184602	0.216864826
SNORD116-3	-0.788234211	NA	NA	NA
SNORD116-30	0.07092575	-0.000900572	-0.336671786	0.1608495
SNORD116-4	-0.259235924	NA	-0.217440152	-0.178186354
SNORD116-5	-0.487204216	NA	NA	NA
SNORD116-6	-0.002273237	NA	-0.421182789	-0.622824944
SNORD116-7	-0.018451531	NA	-0.416635161	NA
SNORD116-8	-0.696695614	NA	-0.717665157	-0.618277316
SNORD116-9	-0.254688297	NA	NA	NA
SNORD117	NA	NA	NA	NA
SNORD118	NA	NA	NA	NA
SNORD11B	-0.012638898	-0.339954758	-0.06816633	-0.090545556
SNORD12	NA	NA	NA	NA
SNORD121A	-0.079273693	-0.063362487	-0.038689431	0.466527648
SNORD121B	NA	-0.678936669	NA	-0.63900874
SNORD123	-0.282113453	-0.067515213	NA	NA
SNORD124	-0.755078748	-0.486454994	NA	-0.243166906
SNORD125	NA	NA	NA	NA
SNORD126	NA	NA	NA	NA
SNORD127	-0.211463142	-0.704950102	-0.34777624	-0.575052162
SNORD12B	0.443054733	0.594567632	0.465121831	0.047656771
SNORD12C	1.573003298	1.731549425	1.706156756	1.234189014
SNORD13	NA	NA	NA	NA
SNORD13P1	NA	NA	-0.455944895	-0.65758705
SNORD13P3	-0.32490033	-0.047472443	NA	0.075576247
SNORD14	-0.381616522	-0.423664164	0.0240567	-0.391575552
SNORD14A	1.086315027	1.199062748	1.218590741	1.095532496
SNORD14B	NA	NA	NA	NA
SNORD14C	NA	NA	NA	NA
SNORD14D	NA	NA	NA	NA
SNORD14E	0.618729637	0.397846373	0.304195019	0.813651847
SNORD15A	-0.679742326	NA	NA	-0.900785436
SNORD15B	0.567924128	0.470050336	0.396078445	0.063547477
SNORD16	NA	NA	NA	NA
SNORD17	1.019877536	0.687356951	0.664792941	0.630486067
SNORD18	0.036022722	0.018046264	-0.886069587	0.16504913
SNORD18A	NA	NA	NA	NA
SNORD18B	NA	NA	NA	NA
SNORD18C	NA	NA	NA	NA
SNORD19	0.522333084	0.746144801	0.688376884	0.287787742
SNORD19B	NA	NA	NA	NA
SNORD1A	NA	NA	NA	NA
SNORD1B	-0.113448898	-0.356798563	-0.632562142	-0.353773011
SNORD1C	NA	NA	NA	NA
SNORD2	NA	NA	NA	NA
SNORD20	NA	NA	NA	NA
SNORD21	NA	NA	NA	NA
SNORD22	NA	NA	NA	NA
SNORD23	-0.839894384	NA	NA	NA
SNORD24	NA	NA	NA	NA
SNORD25	NA	NA	NA	NA
SNORD26	NA	NA	NA	NA
SNORD27	-0.435327183	0.035212023	-0.186392331	-0.603678962
SNORD28	NA	NA	NA	NA
SNORD29	NA	NA	NA	NA
SNORD30	0.344817697	0.087659665	-0.027120023	-0.342043157
SNORD31	NA	NA	NA	NA
SNORD32A	NA	NA	NA	NA
SNORD32B	NA	NA	NA	NA
SNORD33	NA	NA	NA	NA
SNORD34	NA	NA	NA	NA
SNORD35A	NA	NA	NA	NA
SNORD35B	NA	NA	NA	NA
SNORD36	NA	NA	NA	NA
SNORD36A	NA	NA	NA	NA
SNORD36B	NA	NA	NA	NA
SNORD36C	-0.089816431	-0.205256184	-0.24544951	NA
SNORD37	NA	NA	NA	NA
SNORD38	-0.207066948	-0.487317352	0.063841463	-0.03582725
SNORD38A	0.537845257	0.544403325	0.811057549	0.531090348
SNORD38B	NA	NA	NA	NA
SNORD39	NA	NA	NA	-1.123427294
SNORD3A	-0.62239352	-0.680302876	-0.486951684	-0.481971213
SNORD3B-1	NA	NA	NA	NA
SNORD3B-2	-0.661701985	-0.787670269	-0.913639136	-1.237700199
SNORD3C	NA	NA	NA	NA
SNORD3D	NA	NA	NA	NA
SNORD41	-0.861986809	-0.184727949	NA	-0.873538521
SNORD42	0.075805397	0.179367356	0.293708222	0.314662592
SNORD42A	NA	NA	NA	NA
SNORD42B	-0.080547633	-0.199357132	-0.534357659	0.062351633
SNORD43	NA	NA	NA	NA
SNORD44	NA	NA	NA	NA
SNORD45	-1.373991691	-1.237793411	-0.970733946	-0.648131761
SNORD45A	NA	NA	NA	NA
SNORD45B	NA	NA	NA	NA
SNORD45C	NA	NA	NA	NA
SNORD46	-0.003698353	0.013938382	-0.03717427	0.063886691
SNORD48	NA	NA	NA	NA
SNORD49A	NA	NA	NA	NA
SNORD49B	NA	NA	NA	NA
SNORD4A	NA	NA	NA	NA
SNORD4B	NA	NA	NA	NA
SNORD5	NA	NA	NA	NA
SNORD50	NA	NA	NA	NA
SNORD50A	NA	NA	NA	NA
SNORD50B	NA	NA	NA	NA
SNORD51	0.021545822	0.023982927	-0.210025742	-0.258524779
SNORD52	NA	NA	NA	NA
SNORD53	NA	-0.310791726	-0.001319484	-0.003668167
SNORD53_SNORD92	-0.192779922	-0.324613879	0.235035097	0.198173823
SNORD54	NA	NA	NA	NA
SNORD55	NA	NA	NA	NA
SNORD56	-0.670539895	-0.711248797	-1.107882988	-1.124098924
SNORD56B	-0.099374287	0.126673815	0.427454774	0.377981349
SNORD57	NA	NA	NA	NA
SNORD58	0.237010359	-0.041961108	0.306710845	0.369912495
SNORD58A	NA	NA	NA	NA
SNORD58B	NA	NA	NA	NA
SNORD58C	NA	NA	NA	NA
SNORD59	NA	NA	NA	-0.864062629
SNORD59A	1.127942495	0.959962031	1.040980141	1.041643137
SNORD6	0.83850117	0.880581472	0.990650681	1.048699899
SNORD60	-1.194325972	NA	NA	NA
SNORD61	NA	NA	NA	NA
SNORD62	NA	NA	NA	NA
SNORD62A	0.016873088	NA	NA	-0.187900917
SNORD62B	0.271071054	0.114759962	0.384002092	0.564711658
SNORD63	0.557037068	0.768548487	0.849718917	0.857533326
SNORD64	NA	NA	NA	NA
SNORD65	-0.140143498	0.049260951	0.06140246	-0.148613601
SNORD66	NA	NA	-0.896151373	NA
SNORD67	0.190974251	-0.431477332	-0.27974954	0.098636812
SNORD68	NA	NA	NA	NA
SNORD69	1.654217744	1.759354959	1.71010524	1.576924402
SNORD7	0.086427671	-0.757223385	-0.397026611	-0.12704815
SNORD70	-0.03564733	0.379564	0.380610793	0.096598794
SNORD71	0.107478608	0.04885795	0.182724825	0.373536198
SNORD72	0.370408863	-0.161954533	-0.310342847	-0.649436452
SNORD73	-0.294347909	-0.627784147	0.424515323	-0.083466063
SNORD73A	NA	NA	NA	NA
SNORD74	-0.586509	-0.84250479	-0.664614374	-0.497047046
SNORD75	NA	NA	NA	NA
SNORD77	NA	NA	NA	NA
SNORD78	-0.937615404	NA	NA	-0.857628519
SNORD79	-0.662324694	-0.623817714	NA	-0.06856576
SNORD8	0.443451985	0.252476465	0.446782652	0.460236075
SNORD81	-0.604141796	-1.030338182	-0.487355741	NA
SNORD82	-0.655608646	NA	-0.284009596	-0.008530496
SNORD83	NA	NA	NA	NA
SNORD83A	1.024924477	1.001298839	0.767697288	0.997757182
SNORD83B	NA	NA	NA	NA
SNORD84	NA	NA	NA	NA
SNORD86	NA	NA	NA	NA
SNORD87	NA	NA	NA	NA
SNORD88	-0.102019134	-0.428463047	NA	-0.689565113
SNORD88A	NA	-0.729493043	-0.667324248	-0.212443858
SNORD88B	NA	NA	NA	NA
SNORD88C	NA	NA	NA	NA
SNORD89	0.832817561	0.627613192	0.589139846	1.066873903
SNORD9	NA	-0.449552616	-0.725316195	-0.462349809
SNORD90	NA	NA	NA	-0.791669444
SNORD91A	0.108388512	0.047497419	-0.224537872	-0.280064006
SNORD91B	-0.600825805	-1.116804625	-0.228236413	-0.364342418
SNORD92	NA	NA	NA	-0.569972636
SNORD93	-0.152993345	-0.543544045	-0.279486596	-0.615578185
SNORD94	0.850857625	0.63286553	0.876218205	0.820546758
SNORD95	NA	NA	NA	NA
SNORD96A	NA	NA	NA	NA
SNORD96B	-0.315569104	NA	-0.307881968	NA
SNORD97	NA	NA	NA	NA
SNORD99	1.361597995	1.721070009	1.704282624	1.495270501
snosnR66	NA	NA	NA	NA
snoU109	0.097323304	0.449783207	0.428764015	0.373289442
snoU13	-0.512063868	-0.626671703	-0.497086903	-0.290389428
snoU18	NA	NA	NA	NA
snoU2_19	0.018246149	-0.301313153	-0.082357477	0.130814847
snoU2-30	0.178967264	0.149007674	0.086801386	0.009305726
snoU83B	NA	NA	NA	NA
snoZ196	0.313688283	0.028542157	0.102865413	-0.679913727
snoZ278	NA	NA	NA	NA
snoZ40	NA	NA	NA	NA
snoZ6	NA	NA	NA	NA
SNPH	-0.41485727	-1.117717982	-1.007239138	-0.788830048
SNRK	1.129743441	1.018191453	1.103504579	1.387416602
SNRK-AS1	-0.540656041	-1.133925809	-0.511811608	-0.648874204
SNRNP200	1.633998421	1.471463535	1.497195814	1.608709859
SNRNP25	1.18700366	1.061867964	1.048864362	1.09738729
SNRNP27	1.331501996	1.495120474	1.471891661	1.294970891
SNRNP35	0.887094578	0.875336704	0.884150362	0.700684879
SNRNP40	1.475698264	1.407442171	1.421648231	1.296685306
SNRNP48	0.60226275	0.474587016	0.432129876	0.422153734
SNRNP70	0.540200332	0.333472385	0.377434009	0.526177996
SNRPA	1.388853723	1.268972164	1.287188256	1.260966545
SNRPA1	1.232648746	1.239475688	1.236907278	1.200994825
SNRPB	1.916648158	1.859348434	1.87871523	1.849193098
SNRPB2	1.722736209	1.725758372	1.711691153	1.52754458
SNRPBP1	NA	NA	-0.556471973	NA
SNRPC	2.219913392	2.279218355	2.253741809	2.088391976
SNRPCP1	NA	NA	-1.074143267	NA
SNRPCP10	0.077043456	-0.09651592	-0.347629758	-0.119092826
SNRPCP11	NA	NA	NA	NA
SNRPCP13	-0.083116487	-0.44714526	-0.294216254	-0.319731623
SNRPCP14	-0.773057863	-1.011292289	-1.026061646	-0.749086903
SNRPCP15	NA	NA	NA	NA
SNRPCP16	-0.124316577	0.223126336	0.319433276	-0.297588661
SNRPCP17	NA	NA	NA	NA
SNRPCP18	-1.361436529	NA	NA	NA
SNRPCP19	-1.40080324	NA	NA	-1.409104297
SNRPCP2	-0.401000597	-1.109212886	-0.784414889	-0.816970026
SNRPCP20	-1.060264703	NA	-0.447094873	-0.962773005
SNRPCP3	-0.091148733	-0.294499976	-0.287701413	-0.031026287
SNRPCP4	-0.448277118	-1.09984953	-0.873935185	-0.61129284
SNRPCP5	-1.014507213	NA	-0.702367378	NA
SNRPCP6	NA	-1.021757722	NA	NA
SNRPCP8	NA	NA	-0.750188029	-0.550416022
SNRPCP9	NA	NA	NA	NA
SNRPD1	1.685863829	1.7400135	1.742295176	1.461980458
SNRPD2	2.335315236	2.304635812	2.282076219	2.168672468
SNRPD2P1	-0.607399651	-0.66315427	NA	-0.630156327
SNRPD2P2	NA	NA	NA	NA
SNRPD3	1.948699324	1.982657395	1.982917072	1.814906105
SNRPE	1.570931896	1.522710643	1.50768495	1.324672796
SNRPEP10	-1.248261169	-1.13728899	NA	-1.168274284
SNRPEP2	-0.729365828	NA	-0.85585908	-0.530254878
SNRPEP3	NA	NA	-1.180850633	NA
SNRPEP4	0.537919183	0.461608446	0.287373518	0.321463973
SNRPEP5	-0.633214408	-0.817327125	NA	-1.174568517
SNRPEP6	-1.161451777	NA	-0.865273563	NA
SNRPEP7	-1.152933287	NA	NA	NA
SNRPEP8	NA	NA	NA	NA
SNRPEP9	-1.095548965	-0.603510915	-0.789854746	-1.107100678
SNRPF	1.625289372	1.57403142	1.582375425	1.356477287
SNRPFP1	-0.373976249	-1.100938968	-0.840312096	-0.783583601
SNRPFP2	-1.13771913	-0.541962973	-0.114043938	-0.563106177
SNRPFP3	NA	NA	NA	NA
SNRPFP4	-1.121860774	-0.782323798	-1.123756917	NA
SNRPG	1.60183466	1.417546837	1.415693061	1.403434203
SNRPGP1	NA	NA	NA	NA
SNRPGP10	-0.512456524	-0.314750597	-0.48193043	-0.411482334
SNRPGP11	NA	NA	NA	NA
SNRPGP12	-0.082854886	-1.098831254	-0.751173398	NA
SNRPGP13	-0.675347279	-0.483744757	-0.987914818	-0.244130058
SNRPGP14	0.243091086	0.028070686	-0.352156917	0.265613367
SNRPGP15	0.758503542	0.545501327	0.332467035	0.682032857
SNRPGP16	NA	NA	NA	NA
SNRPGP17	-0.631099093	NA	NA	NA
SNRPGP18	0.52606032	-0.090611327	0.218681318	0.607175917
SNRPGP19	NA	NA	NA	NA
SNRPGP2	1.018493579	0.850439879	0.753303759	0.862384378
SNRPGP20	NA	NA	NA	NA
SNRPGP3	-1.166536463	-1.030338182	-1.064308713	-0.996579568
SNRPGP4	-0.226881652	NA	NA	-0.028163491
SNRPGP5	0.278614913	0.088846534	-0.457871769	0.226865074
SNRPGP6	NA	NA	NA	NA
SNRPGP7	NA	NA	NA	NA
SNRPGP8	NA	NA	NA	NA
SNRPGP9	-0.032897023	-0.080150029	-0.458405383	-0.14545051
SNRPN	1.574025512	1.465098854	1.474464648	1.403485053
SNTA1	-0.058438219	-0.124031041	-0.217765568	-0.090702364
SNTB1	-0.389285983	-0.799684897	-0.571098347	0.050014227
SNTB2	0.193369673	0.269724372	0.251606785	0.272269806
SNTG1	-1.126752558	-1.071728484	-1.476686491	-1.604153525
SNTG2	-1.698838815	-1.847401425	NA	-1.521584737
SNTN	-1.571340778	-1.177806107	-1.396424288	-1.470680825
SNUPN	0.930222577	0.851256659	0.865730958	0.784486259
SNURF	-0.376125803	-0.411609928	-0.397025952	-0.499505021
SNURFL	NA	NA	NA	NA
SNW1	1.957828734	1.949685902	1.943525714	1.836532932
SNX1	1.008563828	0.873479273	0.853367454	0.976937031
SNX10	-0.251760774	0.22302227	0.283374984	-0.063865509
SNX11	1.02051298	1.06735513	1.07274198	1.029009937
SNX12	0.802230364	0.902782441	0.915634029	0.779544656
SNX13	0.739394991	0.540268425	0.576182891	0.712438345
SNX14	1.27386991	1.141695602	1.138353028	1.307517465
SNX15	-0.966079539	-1.397754607	-1.714457353	-1.317772554
SNX16	0.381701658	0.466309076	0.487063695	0.32335931
SNX17	1.619247371	1.356000099	1.392934924	1.544459802
SNX18	0.303839808	0.372825236	0.345162362	0.287278669
SNX18P10	NA	NA	NA	NA
SNX18P12	NA	NA	NA	NA
SNX18P13	NA	NA	NA	NA
SNX18P14	NA	NA	NA	NA
SNX18P1Y	NA	NA	NA	NA
SNX18P2	NA	NA	NA	-1.011575842
SNX18P23	NA	NA	NA	NA
SNX18P24	NA	NA	NA	NA
SNX18P25	NA	NA	NA	NA
SNX18P26	NA	NA	NA	NA
SNX18P27	NA	NA	NA	NA
SNX18P3	NA	NA	NA	-2.036826279
SNX18P4	NA	NA	NA	NA
SNX18P5	NA	NA	NA	NA
SNX18P7	-1.057246556	NA	NA	NA
SNX18P8	NA	NA	NA	NA
SNX18P9	NA	NA	NA	NA
SNX19	0.860179913	0.549544879	0.619848148	0.917480839
SNX19P1	NA	NA	NA	NA
SNX19P2	-1.413230615	-1.69983661	-1.356574502	-1.035929738
SNX19P3	-1.518147198	-1.8467693	-1.896280764	-1.494498943
SNX2	2.157094024	2.19723653	2.154489812	1.876270733
SNX20	-2.067836848	-1.333495082	-1.476836788	NA
SNX21	-0.610172324	-0.602324547	-0.697068464	-0.455177618
SNX22	-0.213172633	-0.596275248	-0.577287974	-0.610304369
SNX24	0.896664279	0.921688432	0.934099455	0.818538065
SNX25	0.155414868	0.337000964	0.310153547	0.302263831
SNX25P1	-0.837779507	-0.739442204	-1.347071625	-1.174568517
SNX27	1.586172223	1.485217479	1.501349597	1.468787197
SNX29	0.48858283	0.376796068	0.420782919	0.58962743
SNX29P1	-1.155931152	-1.370879976	-1.609741177	-1.283641382
SNX29P2	-1.564185844	-1.392375137	-1.663021499	-1.212058253
SNX2P2	-0.927144535	NA	NA	-1.149756233
SNX3	2.128972664	2.019914584	1.965168213	2.024808813
SNX30	0.193788836	0.194625903	0.203844998	0.284194746
SNX31	-1.969911004	-2.268624311	NA	-1.602337142
SNX32	0.022989119	-0.360744701	-0.238033075	-0.124266829
SNX33	0.158021289	-0.330719367	-0.315415227	0.081212908
SNX33P1	NA	NA	NA	NA
SNX3P1X	NA	NA	NA	NA
SNX3P1Y	NA	NA	NA	NA
SNX4	1.299122614	1.205322976	1.186481577	1.396857167
